Logical Sensor ID,Timestamp,Value
45,2012-01-06T04:00:00.000Z,-7.485
45,2012-01-06T05:00:00.000Z,-10.55
45,2012-01-06T06:00:00.000Z,-6.393
45,2012-01-06T07:00:00.000Z,-8.79
45,2012-01-06T08:00:00.000Z,-7.828
45,2012-01-06T09:00:00.000Z,-10.47
45,2012-01-06T10:00:00.000Z,-5.058
45,2012-01-06T11:00:00.000Z,-6.92
45,2012-01-06T12:00:00.000Z,-5.448
45,2012-01-06T13:00:00.000Z,-3.297
45,2012-01-06T14:00:00.000Z,-6.619
45,2012-01-06T15:00:00.000Z,-11.34
45,2012-01-06T16:00:00.000Z,-22.13
45,2012-01-06T17:00:00.000Z,-19.39
45,2012-01-06T18:00:00.000Z,-2.87
45,2012-01-06T19:00:00.000Z,5.411
45,2012-01-06T20:00:00.000Z,14.71
45,2012-01-06T21:00:00.000Z,14.71
45,2012-01-06T22:00:00.000Z,6.572
45,2012-01-06T23:00:00.000Z,-3.722
45,2012-01-07T00:00:00.000Z,-13.6
45,2012-01-07T01:00:00.000Z,-12.83
45,2012-01-07T02:00:00.000Z,-8.38
45,2012-01-07T03:00:00.000Z,-10.96
45,2012-01-07T04:00:00.000Z,-7.169
45,2012-01-07T05:00:00.000Z,-7.782
45,2012-01-07T06:00:00.000Z,-3.385
45,2012-01-07T07:00:00.000Z,-6.607
45,2012-01-07T08:00:00.000Z,-5.801
45,2012-01-07T09:00:00.000Z,-4.14
45,2012-01-07T10:00:00.000Z,-7.638
45,2012-01-07T11:00:00.000Z,-5.791
45,2012-01-07T12:00:00.000Z,-8.01
45,2012-01-07T13:00:00.000Z,-6.349
45,2012-01-07T14:00:00.000Z,-10.81
45,2012-01-07T15:00:00.000Z,-9.99
45,2012-01-07T16:00:00.000Z,-20.33
45,2012-01-07T17:00:00.000Z,-14.13
45,2012-01-07T18:00:00.000Z,-2.155
45,2012-01-07T19:00:00.000Z,9.43
45,2012-01-07T20:00:00.000Z,14.38
45,2012-01-07T21:00:00.000Z,13.11
45,2012-01-07T22:00:00.000Z,5.206
45,2012-01-07T23:00:00.000Z,-2.38
45,2012-01-08T00:00:00.000Z,-9.22
45,2012-01-08T01:00:00.000Z,-8.5
45,2012-01-08T02:00:00.000Z,-9.04
45,2012-01-08T03:00:00.000Z,-8.68
45,2012-01-08T04:00:00.000Z,-8.55
45,2012-01-08T05:00:00.000Z,-9.42
45,2012-01-08T06:00:00.000Z,-7.367
45,2012-01-08T07:00:00.000Z,-5.854
45,2012-01-08T08:00:00.000Z,-7.152
45,2012-01-08T09:00:00.000Z,-6.4
45,2012-01-08T10:00:00.000Z,-8.12
45,2012-01-08T11:00:00.000Z,-8.24
45,2012-01-08T12:00:00.000Z,-4.522
45,2012-01-08T13:00:00.000Z,-4.821
45,2012-01-08T14:00:00.000Z,-6.703
45,2012-01-08T15:00:00.000Z,-7.077
45,2012-01-08T16:00:00.000Z,-9.62
45,2012-01-08T17:00:00.000Z,-3.106
45,2012-01-08T18:00:00.000Z,3.695
45,2012-01-08T19:00:00.000Z,13.28
45,2012-01-08T20:00:00.000Z,14.63
45,2012-01-08T21:00:00.000Z,15.36
45,2012-01-08T22:00:00.000Z,7.591
45,2012-01-08T23:00:00.000Z,-1.991
45,2012-01-09T00:00:00.000Z,-8.98
45,2012-01-09T01:00:00.000Z,-9.43
45,2012-01-09T02:00:00.000Z,-10.56
45,2012-01-09T03:00:00.000Z,-8.21
45,2012-01-09T04:00:00.000Z,-4.173
45,2012-01-09T05:00:00.000Z,-7.402
45,2012-01-09T06:00:00.000Z,-11.05
45,2012-01-09T07:00:00.000Z,-10.68
45,2012-01-09T08:00:00.000Z,-8.9
45,2012-01-09T09:00:00.000Z,-7.267
45,2012-01-09T10:00:00.000Z,-8.29
45,2012-01-09T11:00:00.000Z,-8.67
45,2012-01-09T12:00:00.000Z,-6.131
45,2012-01-09T13:00:00.000Z,-6.567
45,2012-01-09T14:00:00.000Z,-6.403
45,2012-01-09T15:00:00.000Z,-3.9
45,2012-01-09T16:00:00.000Z,-13.4
45,2012-01-09T17:00:00.000Z,-10.05
45,2012-01-09T18:00:00.000Z,-1.658
45,2012-01-09T19:00:00.000Z,9.08
45,2012-01-09T20:00:00.000Z,14.65
45,2012-01-09T21:00:00.000Z,15.65
45,2012-01-09T22:00:00.000Z,7.637
45,2012-01-09T23:00:00.000Z,1.954
45,2012-01-10T00:00:00.000Z,-6.746
45,2012-01-10T01:00:00.000Z,-6.597
45,2012-01-10T02:00:00.000Z,-4.59
45,2012-01-10T03:00:00.000Z,-6.872
45,2012-01-10T04:00:00.000Z,-6.118
45,2012-01-10T05:00:00.000Z,-1.759
45,2012-01-10T06:00:00.000Z,-3.341
45,2012-01-10T07:00:00.000Z,-3.432
45,2012-01-10T08:00:00.000Z,-4.341
45,2012-01-10T09:00:00.000Z,-3.008
45,2012-01-10T10:00:00.000Z,-3.802
45,2012-01-10T11:00:00.000Z,-6.534
45,2012-01-10T12:00:00.000Z,-7.8
45,2012-01-10T13:00:00.000Z,-1.24
45,2012-01-10T14:00:00.000Z,-3.508
45,2012-01-10T15:00:00.000Z,-1.404
45,2012-01-10T16:00:00.000Z,-16.05
45,2012-01-10T17:00:00.000Z,-9.44
45,2012-01-10T18:00:00.000Z,0.485
45,2012-01-10T19:00:00.000Z,12.83
45,2012-01-10T20:00:00.000Z,20.76
45,2012-01-10T21:00:00.000Z,17.5
45,2012-01-10T22:00:00.000Z,10.42
45,2012-01-10T23:00:00.000Z,-0.441
45,2012-01-11T00:00:00.000Z,-8.83
45,2012-01-11T01:00:00.000Z,-7.244
